masterSku,title,brand,categoryLeaf,city,cityName,price,priceBeforeDiscount,discount
169639993,Roborock Q8 Max Pro Plus Gen 2 черный,Roborock,Роботы-пылесосы,470000000,Актобе,149990,149990,0
101677114,Microlab M-108BT черный,Microlab,Компьютерные колонки,470000000,Актобе,16990,16990,0
100714959,DeWALT дрель-шуруповерт DCD709D2T-QW,DeWALT,Дрели и шуруповерты,470000000,Актобе,160730,160730,0
167342730,Xiaomi 17T Pro 12 ГБ/256 ГБ фиолетовый,Xiaomi,Смартфоны,470000000,Актобе,419990,419990,0
153683410,DREAME Vivid 43Q100 109 см черный,DREAME,Телевизоры,470000000,Актобе,239990,239990,0
100807165,Garmin STRIKER Vivid 7sv 010-02553-01,Garmin,Эхолоты,470000000,Актобе,419990,419990,0
157652832,TECNO Camon 50 8 ГБ/256 ГБ черный,TECNO,Смартфоны,470000000,Актобе,179990,179990,0
141046478,Canon EOS R50 + RF-S 18-45 mm IS STM 5811C036,Canon,Фотокамеры,470000000,Актобе,356008,356008,0
138172334,"Apple MacBook Air 15 2025 15.3"" / 16 Гб / SSD 512 Гб / macOS / MW1K3RU/A",Apple,Ноутбуки,470000000,Актобе,999990,1249988,20
167230473,Наушники Huawei FreeBuds Pro 5 белый,Huawei,Наушники,470000000,Актобе,84890,84890,0
157745269,"MECHREVO Dragon 15K 15.6"" / 16 Гб / SSD 512 Гб / Win 11 / 5000025886",MECHREVO,Ноутбуки,470000000,Актобе,449990,449990,0
167351684,Аэрогриль Midea MF-CY70L 7 л черный,Midea,Аэрогрили,470000000,Актобе,58509,58509,0
161185974,TECNO Camon 50 8 ГБ/256 ГБ серебристый,TECNO,Смартфоны,470000000,Актобе,179990,179990,0
169467459,Аэрогриль Midea MF-TY70M (W) 7 л молочный,Midea,Аэрогрили,470000000,Актобе,39990,44990,11
116535193,МФУ Canon I-Sensys MF465dw 5951C007AA,Canon,Принтеры и МФУ,470000000,Актобе,223338,223338,0
112455660,"Перфоратор DeWALT DCH133M1-QW 2.6 Дж, SDS-Plus",DeWALT,Перфораторы,470000000,Актобе,192880,241100,20
29502152,Beyond Ultimate Gainer Клубника-Банан 1000 г,BEYOND,Гейнеры,470000000,Актобе,8898,8898,0
170369640,Проектор Wanbo ToGo Pro синий,Wanbo,Проекторы,470000000,Актобе,135490,135490,0
154793092,Наушники Soundcore Liberty 4 NC голубой,Soundcore,Наушники,470000000,Актобе,26390,30000,12
165565226,NEXME CK197 черный,NEXME,Кухонные комбайны,470000000,Актобе,26990,47302,43
110723747,Canon RF 100-400mm f/5.6-8 IS USM,Canon,Объективы,470000000,Актобе,376750,376750,0
100905523,StarLine A93 V2 2CAN+2LIN с обратной связью,StarLine,Автосигнализации,470000000,Актобе,113600,113600,0
116502143,Dyson Corrale HS07 утюжок,Dyson,Щипцы,470000000,Актобе,269990,269990,0
170657122,Наушники QCY Air белый,QCY,Наушники,470000000,Актобе,6990,6990,0
130022770,Canon CANOSCAN LIDE 300 черный,Canon,Сканеры,470000000,Актобе,51100,51100,0
29502448,"Протеин BEYOND Whey Protein чизкейк, клубника 900 г",BEYOND,Протеин,470000000,Актобе,21500,21500,0
163444496,Huawei nova 15 12 ГБ/256 ГБ зеленый,Huawei,Смартфоны,470000000,Актобе,199890,199890,0
163444269,Huawei nova 15 Pro 12 ГБ/256 ГБ белый,Huawei,Смартфоны,470000000,Актобе,279890,279890,0
154406912,Наушники Soundcore R50i белый,Soundcore,Наушники,470000000,Актобе,9413,9413,0
154757748,Беговая дорожка Xiaomi KingSmith WalkingPad Z1R с поручнем WP400R4 электрическая,Xiaomi,Беговые дорожки,470000000,Актобе,189990,189990,0
131220917,"Стол компьютерный Xiaomi KingSmith Electric Adjustable, 120х60x120 см, белый",Xiaomi,Компьютерные и письменные столы,470000000,Актобе,99990,99990,0
173145733,REDMI 17 4 ГБ/256 ГБ синий,REDMI,Смартфоны,470000000,Актобе,109990,109990,0
172547115,DREAME G12 Dual черный,DREAME,Пылесосы,470000000,Актобе,279990,279990,0
159842735,TROUVER S70 Roller белый,TROUVER,Роботы-пылесосы,470000000,Актобе,399990,399990,0
148339375,Huawei nova 14 12 ГБ/512 ГБ белый,Huawei,Смартфоны,470000000,Актобе,199890,249863,20
131091204,ALTECO насадка пылеулавитель ADE 70 для пылесоса 82334,ALTECO,Системы пылеудаления для электроинструмента,470000000,Актобе,8500,8500,0
113097572,DeWALT DWE349-QS,DeWALT,Электролобзики,470000000,Актобе,62000,62000,0
169521938,ONYX BOOX GO 6 (Gen II) 6 дюйм 32 Гб фиолетовый,ONYX BOOX,Электронные книги,470000000,Актобе,99990,119990,17
169536045,Наушники MOONDROP Nice Buds with mic черный,MOONDROP,Наушники,470000000,Актобе,3490,3990,13
110648816,Philips BHS752/00 утюжок 25 мм,Philips,Щипцы,470000000,Актобе,61965,61965,0
101178705,Аккумулятор Milwaukee M12 B3 4932451388 Li-Ion 12 В 3 Ач 1 шт,Milwaukee,Аккумуляторы для инструментов,470000000,Актобе,32790,32790,0
163444376,Huawei nova 15 12 ГБ/512 ГБ зеленый,Huawei,Смартфоны,470000000,Актобе,218568,218568,0
29502134,"Протеин BEYOND Whey Protein йогурт, персик 900 г",BEYOND,Протеин,470000000,Актобе,21500,21500,0
163444208,Huawei nova 15 Pro 12 ГБ/512 ГБ зеленый,Huawei,Смартфоны,470000000,Актобе,299890,299890,0
149004562,Наушники QCY H3S черный,QCY,Наушники,470000000,Актобе,19990,19990,0
100135421,"Водонагреватель накопительный Ресанта РЕСАНТА ВН-15В 15 л белый, серый",Ресанта,Водонагреватели,470000000,Актобе,54790,54790,0
100538297,USB Flash карта Transcend TS32GJF730 32 Гб,Transcend,USB Flash карты,470000000,Актобе,9924,9924,0
154931915,Наушники MOONDROP LAN II POP серый,MOONDROP,Наушники,470000000,Актобе,31990,31990,0
163978300,Внешний аккумулятор Anker A1689H21 20000 мАч 30 Вт белый,Anker,Внешние аккумуляторы,470000000,Актобе,21130,21130,0
153488785,DREAME Vivid 55Q100 140 см черный,DREAME,Телевизоры,470000000,Актобе,359990,359990,0
101119001,Wi-Fi роутер TP-LINK Archer C6U,TP-LINK,Беспроводное оборудование,470000000,Актобе,31990,39988,20
113028541,Garmin VENU 3 45 мм белый-белый,Garmin,Смарт-часы,470000000,Актобе,293015,293015,0
109894425,Шлифмашина угловая CROWN CT13502-125,CROWN,Электрические шлифовальные машины,470000000,Актобе,25700,25700,0
138584777,Garmin Vivoactive 6 42 мм зеленый,Garmin,Смарт-часы,470000000,Актобе,206010,206010,0
8500439,Газовый котел Navien Deluxe S-13K с дымоходом,Navien,Отопительные котлы,470000000,Актобе,356000,356000,0
107229307,Шлифмашина угловая DeWALT DWE4257-QS,DeWALT,Электрические шлифовальные машины,470000000,Актобе,101026,126283,20
140460994,"27"" XTREON XT2769VD черный + подарок",XTREON,Мониторы,470000000,Актобе,88990,111238,20
130790909,ONYX BOOX для BOOX Go 10.3 оранжевый,ONYX BOOX,Чехлы для электронных книг,470000000,Актобе,19990,19990,0
138674487,1WIN 1WIN Йохимбе с женьшенем 30 мг (Йохимбин) капсулы 60 шт,1WIN,Витамины и БАД,470000000,Актобе,4990,4990,0
168153399,Garmin Forerunner 170 Music 42 мм белый,Garmin,Смарт-часы,470000000,Актобе,206990,206990,0
130543523,Защитный кожух для пылеудаления ALTECO ADE 125,ALTECO,Насадки для электроинструмента,470000000,Актобе,11000,11000,0
107338367,StarLine S96 v2 LTE-GPS,StarLine,Автосигнализации,470000000,Актобе,154600,154600,0
148340525,Huawei nova 14 12 ГБ/256 ГБ белый,Huawei,Смартфоны,470000000,Актобе,175890,224863,22
140102082,Huawei Watch 5 42 мм золотистый-золотистый,Huawei,Смарт-часы,470000000,Актобе,179890,179890,0
169114918,Roborock S9 черный,Roborock,Роботы-пылесосы,470000000,Актобе,139776,139776,0
104416873,Maxler Marine Collagen plus порошок 206 г,Maxler,Витамины и БАД,470000000,Актобе,15000,15000,0
100305209,"Перфоратор DeWALT DCH263N 3 Дж, SDS-Plus",DeWALT,Перфораторы,470000000,Актобе,179100,179100,0
142713999,Ножницы-кусторез ALTECO CST 21-30 BL Solo 84048,ALTECO,Кусторезы,470000000,Актобе,52200,52200,0
130477166,Микроволоконная обтяжка Karcher 2.863-344.0,Karcher,Аксессуары для отпаривателей и пароочистителей,470000000,Актобе,14990,14990,0
103013587,DeWALT шуруповерт DCF850N-XJ,DeWALT,Дрели и шуруповерты,470000000,Актобе,105620,105620,0
151066337,Увлажнитель воздуха DREAME CVF12A бежевый,DREAME,Очистители и увлажнители,470000000,Актобе,79988,89990,11
102488101,Портативная колонка Microlab MS212 черный,Microlab,Портативные колонки,470000000,Актобе,8990,8990,0
129502734,Бензопила ALTECO GCS 55-50 Pro,ALTECO,Цепные пилы,470000000,Актобе,59900,90420,34
140074014,Креатин 1WIN Креатин 1WIN Креатин моногидрат&#43;глютамин&#43;аргинин ананас 200 г ананас 200 г,1WIN,Креатин,470000000,Актобе,4990,4990,0
114801730,Canon RF 24mm f/1.8 Macro IS STM,Canon,Объективы,470000000,Актобе,282187,282187,0
142633022,Наушники Soundcore Liberty 5 черный,Soundcore,Наушники,470000000,Актобе,34990,45000,22
170135933,AULA AU75 черный,AULA,Клавиатуры,470000000,Актобе,24990,24990,0
169405564,Roborock Q8 Max Pro Gen 2 черный,Roborock,Роботы-пылесосы,470000000,Актобе,124990,124990,0
12704387,Sailun Atrezzo Touring LS 215/60 R17 96T,Sailun,Шины для легковых и внедорожных автомобилей,470000000,Актобе,36000,36000,0
100821101,StarLine E96 V2 Eco 2CAN-4LIN с обратной связью,StarLine,Автосигнализации,470000000,Актобе,99800,99800,0
171268502,Bioderma Sebium Mat Control набор по уходу за лицом унисекс,Bioderma,Наборы косметики,470000000,Актобе,9990,9990,0
105105889,StarLine E96 V2 GSM Eco с обратной связью,StarLine,Автосигнализации,470000000,Актобе,147100,147100,0
115262782,"Дисковая пила DeWALT DWE5615-QS, электрическая",DeWALT,Дисковые пилы,470000000,Актобе,82660,82660,0
163444484,Huawei nova 15 12 ГБ/256 ГБ белый,Huawei,Смартфоны,470000000,Актобе,199890,199890,0
167479392,Наушники REDMI Headphones Neo синий,REDMI,Наушники,470000000,Актобе,35990,35990,0
